split,problem_id,problem_index,strategy,strategy_raw,combined_score,mse_train_score,raw_mse_train,negative_mse,iteration,generation,can_run,optimization_success,program_id,parent_id,result_file
bio_pop_growth,BPG0,0,beam_search,beam_search,2.875237966413245,,,-0.0013327899453581342,15,2,,False,c1e0ef88-ec0a-445f-b7e7-9a48c2110b7a,52f508df-5f28-4110-8116-751d7cc776a4,problems/bio_pop_growth/BPG0/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG0,0,mcts,mcts,4.10498743992004,,,-7.852483444656807e-05,19,2,,False,e275a3ac-b8ef-4c6a-bfdf-127647ecdd2d,5a9c641f-d640-4c2e-99de-05b936ee3288,problems/bio_pop_growth/BPG0/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG0,0,best_of_n,best_of_n,2.9661379744550107,,,-0.0010810894365472525,9,2,,False,03a79016-e730-4c4a-90b3-edf202e43439,ce11e405-1855-4e8f-8529-4912234c5936,problems/bio_pop_growth/BPG0/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG0,0,map_elites,openevolve,4.343236706444525,,,-4.536842692084338e-05,139,5,,False,5df31876-ba57-4eca-86cf-542e40dc57e5,6ec7c4a5-7b03-416a-bb13-b7df6286c859,problems/bio_pop_growth/BPG0/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG1,1,beam_search,beam_search,2.2111343288800422,,,-0.0061498652566486295,22,3,,False,f335b3a4-c243-442b-999f-d39176036edf,8102974c-f84d-4c89-b941-0c7be8a5b6aa,problems/bio_pop_growth/BPG1/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG1,1,mcts,mcts,2.4712165005089806,,,-0.0033789624921873804,34,2,,False,149ee281-1807-4263-a704-86d9a3204ecf,6ef41854-b5b7-492f-9f07-c3f886144256,problems/bio_pop_growth/BPG1/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG1,1,best_of_n,best_of_n,0.44349818581709366,,,-0.360165253913692,9,1,,False,2731bbc8-7adf-4572-9fb0-b3bc12ebaa78,e2aa12ae-e912-4189-9764-e31ca6617af8,problems/bio_pop_growth/BPG1/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG1,1,map_elites,openevolve,2.2593115681659124,,,-0.005504125819473229,160,4,,False,6eefb905-5758-4794-86cf-b2a52c84d1f1,545e8de9-7f8a-4b47-9f5a-283da4b5465f,problems/bio_pop_growth/BPG1/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG2,2,beam_search,beam_search,1.2641849511470389,,,-0.05442708071784956,15,2,,False,a0aca061-5f20-4f94-943e-60172c0963d9,830d6d55-f3bf-467c-977b-f5de7eb32fe0,problems/bio_pop_growth/BPG2/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG2,2,mcts,mcts,-0.7543793383779426,,,-5.680405487536011,24,2,,False,ec1637ab-e6ed-4452-879f-970f42badc89,2e41ddea-0dbb-4e26-8187-4330bce66251,problems/bio_pop_growth/BPG2/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG2,2,best_of_n,best_of_n,-0.7618963637670575,,,-5.779581119846503,9,2,,False,8cc054e3-131d-4281-baa4-32f5009eb068,67f898a5-ba38-460e-8600-afc202b5efab,problems/bio_pop_growth/BPG2/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG2,2,map_elites,openevolve,3.468547600244754,,,-0.00033997824080844377,164,6,,False,24c21808-e671-43dc-89a9-0b91606b69eb,1dacbcea-5110-475a-8cfb-8cffc481cb83,problems/bio_pop_growth/BPG2/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG3,3,beam_search,beam_search,8.397954565305094,,,-2.999865930701751e-09,11,2,,False,86c6a563-ad50-435a-90e5-a609bc309913,8ae726ee-a27d-445b-917e-22f175d912eb,problems/bio_pop_growth/BPG3/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG3,3,mcts,mcts,8.740640954946215,,,-8.170172278944574e-10,24,2,,False,2990c60e-910a-4600-bfff-d690ce44e946,5f3e224c-8588-45c6-9f2e-e3120acde030,problems/bio_pop_growth/BPG3/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG3,3,best_of_n,best_of_n,8.372523026499127,,,-3.241084968809798e-09,9,1,,False,8e82c597-7c5c-43c7-912d-2d69eb7d2b79,c07681ef-cb9f-41e4-b22d-c89981a3f085,problems/bio_pop_growth/BPG3/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG3,3,map_elites,openevolve,8.997097661768555,,,-6.705261021214142e-12,77,2,,False,6a9c4d37-a529-43bd-a99d-88e41c0f9758,ad17c90c-59a1-4197-b302-d9f79be73b34,problems/bio_pop_growth/BPG3/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG4,4,beam_search,beam_search,4.863699291386742,,,-1.3685761787808312e-05,29,3,,False,abf26066-3aaa-40f2-810d-6aa5e22c5ffb,26d733d1-165a-4f57-9c3e-3d5181b9cebc,problems/bio_pop_growth/BPG4/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG4,4,mcts,mcts,4.642203310787052,,,-2.2791748016148506e-05,18,2,,False,d8773e9b-fdfe-4066-b242-ae4cf97bc101,2fbc7649-bd05-48cb-8a2c-1d097dd3a4f8,problems/bio_pop_growth/BPG4/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG4,4,best_of_n,best_of_n,3.838555757365004,,,-0.00014502445698566464,9,2,,False,9ec208ef-8fc8-42a6-b256-c1d3f08be0f2,f6bd17df-0a57-41b8-8e26-c8bc68a9e1d6,problems/bio_pop_growth/BPG4/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG4,4,map_elites,openevolve,5.766911751803789,,,-1.709362823765449e-06,175,5,,False,e73c8ba1-c4c7-4692-b21d-695e5297d2c1,6386399f-82d2-4506-aa86-cea305a10ba7,problems/bio_pop_growth/BPG4/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG5,5,beam_search,beam_search,5.728486991999667,,,-1.8675856443465832e-06,8,1,,False,aca6ab9b-739d-4273-8f6e-fd5b0eacf1f8,7e28347f-78db-41b1-8d90-79133ddbd92b,problems/bio_pop_growth/BPG5/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG5,5,mcts,mcts,7.929367115703704,,,-1.0766109459696643e-08,3,1,,False,aac9c8cb-4070-40fe-9675-ce2035122c9b,067f2620-ddfe-42db-a20f-9048a2321546,problems/bio_pop_growth/BPG5/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG5,5,best_of_n,best_of_n,7.929367180449972,,,-1.0766107705560546e-08,1,1,,False,b7ee5051-61e4-4b24-b893-0eff25336c38,b23163fd-8c5c-448f-a947-a301b12c135f,problems/bio_pop_growth/BPG5/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG5,5,map_elites,openevolve,8.30406438073311,,,-3.9651871100986845e-09,72,5,,False,73b173ef-001c-4968-b87f-5b67bb470586,edbdd4a9-631b-4474-800c-5842726a5c19,problems/bio_pop_growth/BPG5/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG6,6,beam_search,beam_search,6.467768845772388,,,-3.395894209617485e-07,13,2,,False,d11c4718-18ca-4213-8d6f-616304d59017,98ff5518-5e0f-433f-aa6d-c3eff11e6d47,problems/bio_pop_growth/BPG6/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG6,6,mcts,mcts,7.175613552834568,,,-6.57400376267056e-08,14,2,,False,cc0eed3a-ab55-45f8-9901-563e49402ba2,5f255d8f-1aaf-4e8c-aaf1-154bfa0341e3,problems/bio_pop_growth/BPG6/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG6,6,best_of_n,best_of_n,5.6749400105465915,,,-2.1127809979769647e-06,5,1,,False,79da4d1e-6369-45ba-be21-e6c0c32fdf16,81f8ecea-4c30-45ff-8dad-2618624b1735,problems/bio_pop_growth/BPG6/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG6,6,map_elites,openevolve,7.705287790520318,,,-1.8711161191708017e-08,185,5,,False,19535896-700f-414d-b654-24bc4e0f2fb4,e09b6577-5748-4062-9f8c-71965477d62b,problems/bio_pop_growth/BPG6/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG7,7,beam_search,beam_search,3.7093022954615837,,,-0.00019529695895833288,57,8,,False,3a86c107-d9d8-434b-92aa-f7e4f9de3b53,4146d2b9-ce3b-42f9-8a60-d0a169a4d4ee,problems/bio_pop_growth/BPG7/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG7,7,mcts,mcts,4.854186476784597,,,-1.3988864986370576e-05,16,2,,False,48409f11-89d7-41ef-a004-782b96eca303,3f4dd132-ef18-410c-a27d-d820fe7f4bcc,problems/bio_pop_growth/BPG7/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG7,7,best_of_n,best_of_n,1.6049253359468059,,,-0.02483559943071628,9,1,,False,196e7485-df2e-4595-8217-884129020956,d7c79102-610a-4e46-8ae9-60496e6f09e6,problems/bio_pop_growth/BPG7/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG7,7,map_elites,openevolve,4.069190826438975,,,-8.527153491898253e-05,109,5,,False,61fbfcf2-864b-4ec0-acb3-c80a9d6ac8d3,321d5fed-2740-4b4d-aaae-a0ec2129a691,problems/bio_pop_growth/BPG7/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG8,8,beam_search,beam_search,4.203156182899869,,,-6.263785595415975e-05,28,4,,False,bac0af92-9c78-402c-8f86-c8669cf28849,b8a4ba81-a4f3-4f4a-bd5c-d45effc6f37a,problems/bio_pop_growth/BPG8/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG8,8,mcts,mcts,5.238351597728262,,,-5.775282196741431e-06,26,2,,False,a6dbb176-7cc3-4ba8-a660-e99ec4e23301,e19367cd-9666-4d99-871c-24c819c8f90b,problems/bio_pop_growth/BPG8/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG8,8,best_of_n,best_of_n,-0.7416058341901216,,,-5.5157660083620925,9,1,,False,5ea42bb7-ac2f-4c68-bffb-e48a93b7bebb,39a0ca04-09ac-421e-b452-23745079e681,problems/bio_pop_growth/BPG8/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG8,8,map_elites,openevolve,5.247943902752572,,,-5.649099516918973e-06,64,4,,False,564485b8-aaef-44e9-8f1b-431335d6f54b,3b5b6eb4-4bfb-407d-a583-c6e3c95c3172,problems/bio_pop_growth/BPG8/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG9,9,beam_search,beam_search,5.466678500275184,,,-3.4134558358470977e-06,30,4,,False,d96fcb54-788d-4639-bc85-c27c55694080,f901b6ca-83ae-481d-9515-ea1778bc8e14,problems/bio_pop_growth/BPG9/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG9,9,mcts,mcts,2.7573684695686715,,,-0.0017483616913857283,63,2,,False,f4a3e029-a861-47a0-8785-1ac84ea38798,deedb390-f2e4-4f1f-a135-5f1ec9c77542,problems/bio_pop_growth/BPG9/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG9,9,best_of_n,best_of_n,2.839389583439235,,,-0.00144747181691071,9,2,,False,1f6cb801-4bec-4bb3-986e-6192a6ca72f4,20192e81-c390-458d-b64e-1f7500e1842e,problems/bio_pop_growth/BPG9/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG9,9,map_elites,openevolve,6.187654897133949,,,-6.481500619340493e-07,190,3,,False,e24470a5-2621-446e-af5d-ac196632b5d8,015b4694-9a45-4645-9771-3e45b76de27b,problems/bio_pop_growth/BPG9/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG10,10,beam_search,beam_search,4.747508695449024,,,-1.78840971918747e-05,10,2,,False,fd522152-dc22-49ea-8ac2-50f6d0e5f6bf,7f5f8633-b5e4-4eea-9487-72206dde6fc1,problems/bio_pop_growth/BPG10/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG10,10,mcts,mcts,5.680980861078313,,,-2.0835827465413554e-06,18,2,,False,1578808c-3807-45e0-825b-181d9c510468,abf8bf47-76e5-47b3-ba57-1cd819dcc171,problems/bio_pop_growth/BPG10/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG10,10,best_of_n,best_of_n,4.578103873819327,,,-2.6416768260416414e-05,5,1,,False,f78cdaa1-ceab-468c-ab5f-538da3f80f31,d38984f4-668a-4ef9-bbdb-9963710d0c39,problems/bio_pop_growth/BPG10/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG10,10,map_elites,openevolve,6.712701442913701,,,-1.927753620894903e-07,199,4,,False,40b0154f-6c15-4a9c-a417-0dab3558a6ac,fb5f298b-9e22-425e-9c06-8cc92f37c705,problems/bio_pop_growth/BPG10/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG11,11,beam_search,beam_search,2.2533884299921416,,,-0.005579708261472293,33,4,,False,8e6be99a-18be-4195-ae46-4de7175b5997,9ba2f56a-f90c-452d-bf0b-948b6f184aa9,problems/bio_pop_growth/BPG11/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG11,11,mcts,mcts,2.7894286328960503,,,-0.0016239441895696371,74,3,,False,0c2d583d-2ac2-4298-afe9-9456871eb4f1,2f3d1ee1-b7b2-45c1-b10a-c8bef3476a04,problems/bio_pop_growth/BPG11/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG11,11,best_of_n,best_of_n,-1.5689668974476856,,,-37.06524690296305,1,1,,False,0133556a-010b-4e15-8492-9cacb4e7ad6c,c05cdff0-3cad-493b-af6d-fee52462844d,problems/bio_pop_growth/BPG11/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG11,11,map_elites,openevolve,3.3426947380165966,,,-0.0004542598006041339,105,6,,False,8dce6cfb-53e3-4976-b924-4dd07e12bdaf,82e420fb-6a60-4b27-8735-5fb4cd5ad4b4,problems/bio_pop_growth/BPG11/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG12,12,beam_search,beam_search,0.0,,,-1000000000.0,45,7,,False,a4e97f0a-56d9-4371-b043-6a6932202475,69f704e2-d7b4-4a6d-a53f-853e2c6671f1,problems/bio_pop_growth/BPG12/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG12,12,mcts,mcts,-2.784430115691016,,,-608.7375831335229,12,2,,False,19751e82-a9b4-4233-9e47-fabae2bda690,bddca515-ae48-4d93-a4e3-9b658497ec35,problems/bio_pop_growth/BPG12/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG12,12,best_of_n,best_of_n,-2.784644335590304,,,-609.0379228244736,9,2,,False,da208631-24ec-42eb-bd8e-a47d15c695a9,b8f9c446-f19d-4c22-b7e5-ae918f75198e,problems/bio_pop_growth/BPG12/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG12,12,map_elites,openevolve,-1.641014243104505,,,-43.7536454341057,90,4,,False,4e38b172-1feb-4643-a065-c5bb13ed89d9,2bd5bbac-b837-474b-a30b-648d0d7bbfa0,problems/bio_pop_growth/BPG12/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG13,13,beam_search,beam_search,4.923830051553742,,,-1.1916082569745225e-05,9,2,,False,aa1744d1-711c-4860-8864-c9a6f34e7ebf,15d42577-688e-4391-bfbf-1ea6908217d0,problems/bio_pop_growth/BPG13/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG13,13,mcts,mcts,5.8414138026206714,,,-1.4397419357206827e-06,66,3,,False,aed6183d-0b2b-4dc3-9249-77bb17f2384f,245b5410-f4bb-4cf8-b519-0604ce74dfdb,problems/bio_pop_growth/BPG13/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG13,13,best_of_n,best_of_n,1.8661970839492112,,,-0.013608268955435081,9,2,,False,8967da86-657e-4a16-af4f-401ebb2e2b40,8c4292d3-a41f-4dbd-a03f-5742b6c29928,problems/bio_pop_growth/BPG13/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG13,13,map_elites,openevolve,4.949233049513191,,,-1.123901654457498e-05,191,5,,False,72ec0918-d1be-4f8d-bf22-69c424f03e23,2d6c48cd-03c2-4782-92e9-926f938783fe,problems/bio_pop_growth/BPG13/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG14,14,beam_search,beam_search,3.6450515455838777,,,-0.00022643655372289994,43,5,,False,bd81a11a-e66c-43f9-a6f4-f76f1c9556b2,d92c7c80-2717-42c0-81b2-54ff2f3bfcaa,problems/bio_pop_growth/BPG14/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG14,14,mcts,mcts,3.8433783545889533,,,-0.00014342293886887553,50,3,,False,d6ec5cdd-23e1-426f-8600-8221c30dc0bf,173b8d74-75ee-4ade-8c15-fac4fd00ef21,problems/bio_pop_growth/BPG14/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG14,14,best_of_n,best_of_n,2.9786533708847465,,,-0.0010503794480153698,5,1,,False,c9955397-d292-4def-881b-cf7321c0b4fe,87c9577a-ed07-4ffc-8965-be7163a9f08f,problems/bio_pop_growth/BPG14/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG14,14,map_elites,openevolve,4.241568137043084,,,-5.733559033442192e-05,130,6,,False,ac7639db-6285-4618-a782-a5a282bf89e8,efb1e9cd-d772-4eb5-b6b8-ff307f5893f2,problems/bio_pop_growth/BPG14/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG15,15,beam_search,beam_search,1.9368766354161533,,,-0.01156440591136551,47,7,,False,6a8de2a0-8b03-4dcd-9ed0-a9a9fe9eb0bc,a8136964-11a4-4629-b98b-e2d26147c20c,problems/bio_pop_growth/BPG15/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG15,15,mcts,mcts,1.7667197546140219,,,-0.01711119025003065,64,3,,False,59f49d02-88d7-4161-a9e7-66521fdad0ce,f8c81dd0-6e79-456e-963c-e7fc8b8c3b9c,problems/bio_pop_growth/BPG15/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG15,15,best_of_n,best_of_n,-0.002592476846756932,,,-1.0059872499056952,5,1,,False,9448d98e-c4fe-44fe-896e-96f10d0eb82e,25a7d349-31a4-4955-b0d1-fc8d9a4b11a8,problems/bio_pop_growth/BPG15/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG15,15,map_elites,openevolve,2.4059398490056028,,,-0.003926992215821263,170,7,,False,ff034e88-31bb-4277-9318-b4e385be40cd,0369c22a-db97-4a6c-bfa9-67ecdc818df5,problems/bio_pop_growth/BPG15/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG16,16,beam_search,beam_search,3.9326982141922167,,,-0.00011676107002545469,9,2,,False,66092e1f-b479-4731-b1f0-51c1c7986f93,7abe6867-1ee4-4d47-9609-6c09c48ac131,problems/bio_pop_growth/BPG16/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG16,16,mcts,mcts,4.856738346661537,,,-1.3906903009051239e-05,36,2,,False,16dd0c9a-af9e-4b2a-86db-c4f240de09ff,bb6ccac1-836c-403e-93dd-aef69cdda4bf,problems/bio_pop_growth/BPG16/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG16,16,best_of_n,best_of_n,0.634708648259279,,,-0.2318949813979078,5,1,,False,cc5b6439-bdb0-4e95-a98d-b6dff475ed51,a59338a2-0841-4b5e-bdcb-9a2573268c81,problems/bio_pop_growth/BPG16/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG16,16,map_elites,openevolve,2.7835715572808453,,,-0.0016459937388165775,138,4,,False,9c463785-577e-4dd4-bc3a-d13e00f6e38f,12b770ea-f9f7-41fa-b5ca-819d729e9517,problems/bio_pop_growth/BPG16/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG17,17,beam_search,beam_search,8.603803435748553,,,-1.489984044789036e-09,21,3,,False,354025db-081b-4f6d-9d6e-5174ef00cbfe,950b90ab-36cc-44cf-aceb-dcaac01978e4,problems/bio_pop_growth/BPG17/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG17,17,mcts,mcts,8.983805311575134,,,-3.799363023817089e-11,31,3,,False,79f2335c-2197-4d0b-97bf-ee3e3300cc2a,188a5e75-886c-402c-ad3c-9a93cb97d633,problems/bio_pop_growth/BPG17/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG17,17,best_of_n,best_of_n,5.503318850369717,,,-3.1372038410556027e-06,5,1,,False,3131e1bc-7143-4e85-8e4d-7a4075b33fe2,94eefe4b-3bb9-4c5d-81af-bcac63786c4b,problems/bio_pop_growth/BPG17/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG17,17,map_elites,openevolve,8.991503266188378,,,-1.9757090752516543e-11,147,7,,False,46af827c-ba1a-4590-a0ca-013be227713d,0abf6406-0392-455e-b421-43386fc91090,problems/bio_pop_growth/BPG17/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG18,18,beam_search,beam_search,-2.6600803065617202,,,-457.1727188364687,41,5,,False,318919cc-3047-4b4d-b793-8f55cea9c9aa,507745d6-46ba-4924-8e0b-bdc9c3eaaf20,problems/bio_pop_growth/BPG18/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG18,18,mcts,mcts,-2.6713466895653664,,,-469.18777695060277,15,2,,False,835fce06-74d0-46d5-8bde-b56225d6e692,ea576853-1b06-4925-a7ed-93f6157315a2,problems/bio_pop_growth/BPG18/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG18,18,best_of_n,best_of_n,-2.678650029730369,,,-477.14461822679846,5,1,,False,c9ad358c-45ad-4317-8fb7-f8bb6d6fea96,233bb388-7c6f-4058-9a54-ac0041f0e137,problems/bio_pop_growth/BPG18/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG18,18,map_elites,openevolve,-1.46724418710032,,,-29.325416371790254,36,2,,False,ad573140-bc69-4e21-9adc-fd2724e6a0be,be683470-6fa0-438e-b3e1-33e0b419687d,problems/bio_pop_growth/BPG18/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG19,19,beam_search,beam_search,3.7247322775786684,,,-0.000188480062983954,12,2,,False,979b20d9-1ee9-41f1-a804-4ac3926b749b,1684d6f7-860a-46bf-8f39-c4e3b94e7ba2,problems/bio_pop_growth/BPG19/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG19,19,mcts,mcts,3.6628008937005947,,,-0.00021736875020706963,57,3,,False,aa3aece1-f9aa-4870-bbbb-df61fe83e462,b128d533-e209-42bd-a844-1d2d55a00d99,problems/bio_pop_growth/BPG19/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG19,19,best_of_n,best_of_n,3.224977654539888,,,-0.0005956917925187006,5,1,,False,df8bc4d9-beb8-4a0b-b20e-9c37f3011872,4f04e245-88ca-4a1d-a98f-61ac67607e98,problems/bio_pop_growth/BPG19/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG19,19,map_elites,openevolve,5.650405533941249,,,-2.2356316492951725e-06,168,4,,False,9c2322fd-aca0-4a54-b068-67b1ab725d39,d4471d5e-3fce-457b-90f5-457f3f7fbe25,problems/bio_pop_growth/BPG19/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG20,20,beam_search,beam_search,1.551262405719884,,,-0.028102022607525045,13,2,,False,79e7a32e-ae9a-477c-a688-f6fd15e05fd5,3fe14ae1-61e2-4fcc-b11e-05df1ce2df8b,problems/bio_pop_growth/BPG20/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG20,20,mcts,mcts,1.3684342162148457,,,-0.04281202532342496,16,2,,False,81931624-0049-46e3-914e-11f027168acd,21f76260-09ba-4592-a39c-d8d059350254,problems/bio_pop_growth/BPG20/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG20,20,best_of_n,best_of_n,1.2842401358301687,,,-0.05197085429679548,9,2,,False,30bfde80-9fca-4450-a328-61703b19d023,94eb9de9-4591-4f85-8587-5b7335693dbf,problems/bio_pop_growth/BPG20/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG20,20,map_elites,openevolve,3.2696085776399078,,,-0.0005375150323393934,153,5,,False,9f8e1715-eb10-4a5a-8b96-54c57fb01f08,5556d8e7-6961-425a-8c03-4680bdea8b4d,problems/bio_pop_growth/BPG20/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG21,21,beam_search,beam_search,7.138501074370669,,,-7.169406008845098e-08,32,5,,False,e801b90b-e113-4c21-817b-426e07d6c705,63b8a952-ca25-4d69-9a0c-9cad759ad643,problems/bio_pop_growth/BPG21/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG21,21,mcts,mcts,6.545729451327363,,,-2.8362336488075833e-07,13,2,,False,c84f93ae-c80b-41d2-9621-e04eab63629b,3b5ac3ad-b0d8-4465-a388-bfe4495a80a8,problems/bio_pop_growth/BPG21/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG21,21,best_of_n,best_of_n,4.497289706424607,,,-3.181974135627073e-05,9,2,,False,5ba5c456-d9ac-4836-be36-504054c718a7,2fe2b3c4-2a7d-4939-824e-5ed9bdd75cea,problems/bio_pop_growth/BPG21/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG21,21,map_elites,openevolve,7.290749091486674,,,-5.0197753909561457e-08,162,5,,False,6bd3aa6d-3634-478d-b3c8-70c22d2a9ab1,6ac810ac-8042-40f1-9144-40cc2b768c7d,problems/bio_pop_growth/BPG21/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG22,22,beam_search,beam_search,2.816040969100521,,,-0.001527420962334916,13,2,,False,c26b2d4b-1504-47b7-9900-89c1c69de35a,3f6aef6c-f5a8-4f45-b32a-b3bd05612364,problems/bio_pop_growth/BPG22/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG22,22,mcts,mcts,2.8083398378922215,,,-0.001554747555930729,33,2,,False,b713339d-cc0e-4d2a-9ecd-c6599a813819,a2958636-55cb-498d-8635-5c5ac9ca2a0a,problems/bio_pop_growth/BPG22/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG22,22,best_of_n,best_of_n,1.7244787755773985,,,-0.018859110336750404,5,1,,False,54617f8b-63fe-4250-98f5-74fbd5cd8bd3,d383857e-3492-4b9c-ac5d-26a49e98e51f,problems/bio_pop_growth/BPG22/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG22,22,map_elites,openevolve,4.038118105886611,,,-9.159613588867982e-05,199,9,,False,9535c8f1-dafe-45c9-979b-1afd0d8ce508,9b5fc526-99d4-4f32-99bc-d33bb7beba2b,problems/bio_pop_growth/BPG22/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG23,23,beam_search,beam_search,2.760755681548761,,,-0.0017347786479146453,38,5,,False,5ae3639c-d8f6-42cb-87aa-2e5ea777ed25,dc06fbeb-07d0-4c3c-bca0-17270a256dcc,problems/bio_pop_growth/BPG23/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG23,23,mcts,mcts,3.022811568352124,,,-0.0009488290522958217,36,2,,False,55f5bfb2-d50c-42a2-856e-0e57c785a657,0a798b32-ca49-4d49-a1ff-7fba383af97e,problems/bio_pop_growth/BPG23/openevolve_output/mcts/best/best_program_info.json
